SK_ID_CURR,TARGET
101213,0.9377006384009934
101223,0.9126513571166595
101225,0.9273115806369678
101237,0.9393891374013476
101243,0.9289016822815309
101244,0.9126445805800372
101258,0.9289622043702608
101259,0.8969497951335934
101268,0.8923953637467607
101269,0.9283716535507728
101271,0.9137830695205672
101279,0.934275438056235
101281,0.9270592729893532
101287,0.9159896553282408
101292,0.9252818859454366
101294,0.9227868173766773
101296,0.9410602149317733
101297,0.9305129096898074
101299,0.9398616660535575
101301,0.9209487943600165
101305,0.9289227182895614
101308,0.9329389433977335
101318,0.9283774776113158
101327,0.9124032952915492
101329,0.9043101191654985
101332,0.9424261978489687
101337,0.9236945443268134
101343,0.9245851900572545
101345,0.9294614570966192
101346,0.9256270922514516
101353,0.9263459669974923
101354,0.9139395931043004
101355,0.9206416352839407
101356,0.9289791685625751
101362,0.9058158482025511
101363,0.8925969314680371
101365,0.9160454650784088
101366,0.916825439807615
101367,0.9153185484302387
101368,0.9342812713887614
101374,0.897464704801289
101380,0.940046277813493
101383,0.9228439419853064
101398,0.9290189069969198
101399,0.9121248609806026
101401,0.9102852290823308
101412,0.9272606560559549
101426,0.902223456866222
101427,0.9154094655579726
101428,0.9133292415141181
101429,0.9074899251275893
101434,0.9127968361207877
101440,0.914976286446973
101448,0.9148442818117747
101449,0.9104728337811626
101465,0.9202229783509679
101467,0.9099110079111051
101472,0.8824095639625894
101478,0.9119763677627897
101497,0.9231651900619534
101504,0.9244359020921175
101547,0.9273729154984286
101548,0.9219432945582243
101555,0.9399378228343767
101570,0.9123130654124298
101572,0.9196205784799036
101578,0.9398491772041728
101580,0.9180791348815694
101588,0.9285063168831438
101602,0.92904156155863
101610,0.9279207219215395
101614,0.8920511113646206
101616,0.9120061805051096
101643,0.9272149797299922
101644,0.9117345469565754
101649,0.9093667396658252
101650,0.9044451776246861
101665,0.9265898089959024
101667,0.9044407242372642
101669,0.9397956481347362
101674,0.9160331036374633
101675,0.9147343268932496
101678,0.9194613685252921
101682,0.920223161163434
101686,0.9104291382596529
101697,0.8922062269154385
101700,0.9273979298210301
101711,0.9133729415447563
101714,0.9290942158600554
101715,0.9127474911695886
101728,0.924311772607489
101732,0.9288708678864124
101757,0.9220194274256616
101758,0.9021114885381528
101759,0.9121433203346064
101762,0.9293470501512149
101764,0.9120907225907117
101780,0.8924328248766877
101784,0.8836128561669931
101789,0.9345225445750014
101816,0.9271167610009899
101819,0.9254656434689259
101827,0.9289497252637962
101863,0.9203063132124182
101867,0.9122866839874733
101870,0.9131996123784759
101873,0.9203721040266544
101878,0.9357522084472768
101879,0.9406910363285872
101880,0.9369353649431493
101887,0.901166102697303
101897,0.9266498623064744
101901,0.9400333338026562
101903,0.8937419580905026
101920,0.9102590150543244
101921,0.9145235881196826
101922,0.9119021210270988
101961,0.9014315351451054
101962,0.9105644025622773
101971,0.909442949811641
101976,0.8863473083908581
102002,0.9128673111744782
102005,0.9365248121666869
102007,0.8916956432888381
102017,0.9260306434881165
102019,0.8924264112338566
102029,0.9211789617260533
102051,0.9159702714955554
102052,0.9221718560877729
102054,0.9256068205033768
102062,0.8923643728031982
102067,0.9037246856369806
102068,0.9254440923722134
102070,0.928062431567747
102090,0.9265901432703426
102092,0.8907553954302933
102099,0.91122837120084
102100,0.9488865321745755
102112,0.904566349661567
102113,0.9202253907247996
102122,0.9235295085401829
102123,0.9125148664432615
102125,0.9286835522925718
102126,0.9263570946923037
102146,0.9273258111801547
102147,0.9127400850494232
102151,0.9272443934713579
102158,0.9317828506413365
102159,0.9115051474884724
102162,0.9470634698767488
102165,0.9267596881795257
102166,0.9081984718662905
102174,0.9147347754422427
102193,0.9056700823879318
102198,0.9137530418861632
102205,0.9247718555648116
102206,0.9044106303341035
102218,0.922391040836778
102221,0.9121895962478482
102230,0.9101339932294363
102238,0.9204998793496932
102248,0.9383948298876679
102252,0.9227514241311768
102259,0.9270817392419719
102262,0.9062314526926464
102273,0.9253146103759432
102286,0.9266218933109294
102293,0.9227278014555319
102294,0.9400080784419703
102296,0.9229640863464443
102298,0.9149805383470635
102303,0.9301114274532628
102309,0.9122848794247327
102315,0.9362429500280334
102340,0.9075405377958236
102342,0.9300675186614921
102344,0.9220014374396227
102346,0.9101357983040281
102347,0.9283267649186234
102374,0.9115232992754434
102380,0.9044772640500198
102387,0.9095143804489861
102393,0.9357126484412233
102403,0.920263218552552
102413,0.9021992613162706
102414,0.9361682972085157
102415,0.9267220691464334
102416,0.9227990842431438
102439,0.914972640368913
102441,0.8923350449085332
102443,0.9277724849251698
102444,0.9203120056030623
102445,0.9021395153107661
102448,0.9414991020655841
102449,0.9128082433158801
102450,0.8834665389828457
102456,0.9277222915458584
102458,0.9273836235842432
102459,0.9248382044113723
102465,0.937407981358799
102470,0.9050301293628624
102471,0.9362897024321816
102475,0.9166425934757532
102476,0.905344491407652
102506,0.9202843774693367
102509,0.9347224731443364
102519,0.9265049116127856
102522,0.9203735777633133
102545,0.9203626600335615
102549,0.9043045826040166
102562,0.9214949098729338
102563,0.9043284997443051
102568,0.9015070719085182
102582,0.9249798116065725
102592,0.9415256356826023
102597,0.9266894035082849
102605,0.9093055263017269
102614,0.90145946075933
102617,0.9352109661544727
102634,0.9368330774774736
102652,0.9127231948239836
102655,0.9372816182264514
102671,0.9414163527135087
102694,0.928975825348235
102701,0.9043999350239262
102703,0.9278808593114053
102704,0.9288957990695519
102713,0.940813842851372
102720,0.9126576218129752
102731,0.9478586397427331
102733,0.9207806541742523
102749,0.9094772790116168
102755,0.927032877702478
102763,0.9194321242837942
102770,0.9093002074055546
102772,0.9228254157202807
102799,0.9192276071296471
102838,0.925890759181241
102854,0.9283496439146094
102862,0.9051232229486401
102863,0.9046065829616232
102867,0.9121371216223296
102868,0.9179945031689789
102878,0.912382285966049
102887,0.9050964779053655
102898,0.9208641316413257
102904,0.9051814689573356
102912,0.8992850290456592
102919,0.9221115558930939
102927,0.9120310708295742
102932,0.926715288640194
102933,0.8816498897658941
102935,0.929038853243559
102958,0.9207715693507477
102969,0.9122959063458249
102971,0.932539777726058
102975,0.9273513590926522
102979,0.9180944530148358
102982,0.9399851196411404
102987,0.9176039741501415
102989,0.9126706176094325
102995,0.928423999868256
102996,0.9297227970092905
103000,0.9289962895844622
103001,0.9082328901178419
103004,0.9347602651115444
103010,0.9226688978964175
103025,0.9159440595823874
103029,0.9177217073175692
103046,0.9230114221714601
103056,0.9265758549487666
103062,0.9291903314782112
103078,0.9046816251471874
103083,0.9379080508673009
103092,0.9106981113354433
103096,0.9153370594381052
103097,0.934478416438832
103102,0.8953910491437487
103112,0.9009916456174257
103132,0.9290071508636251
103144,0.912834609229324
103145,0.9372762152075516
103146,0.9226607246825042
103147,0.8973321146078336
103158,0.9218095839098023
103171,0.909991921201212
103173,0.9375823617282592
103184,0.9288252839373125
103195,0.9127687630564898
103196,0.9279541596933449
103206,0.9148308313362403
103230,0.9199093486734459
103231,0.9100489622289643
103232,0.9171799630768687
103239,0.9187971512043097
103240,0.9122926893223288
103243,0.9127237378860183
103252,0.9125089762092277
103258,0.9126237333055931
103259,0.9274433606113122
103279,0.9203982459491307
103280,0.9400150410135087
103286,0.9299529851538916
103287,0.9228074555933019
103290,0.9222322992877078
103298,0.914904886574467
103315,0.9425070377704127
103319,0.90832565892748
103334,0.910057846444245
103336,0.9106196511217403
103345,0.9256549620365192
103368,0.9127590926016672
103371,0.8924132031413073
103377,0.9357967989067446
103398,0.9127608828015801
103404,0.9299678790350705
103408,0.9282594598275881
103410,0.9202603310135641
103418,0.9203810600315495
103420,0.9127518100261721
103432,0.8920154216547876
103433,0.922728740249596
103436,0.9444968766049632
103440,0.9274399714507032
103453,0.9353104780376805
103459,0.9166551503658027
103460,0.9245539081057327
103461,0.9239599250944318
103462,0.9121622302327703
103473,0.9158510139814886
103474,0.928022678283124
103475,0.9197750777801224
103478,0.9191607091988944
103480,0.9210176609585056
103484,0.9292990315836119
103494,0.9214781637018729
103513,0.882554894348541
103515,0.8951135808380413
103516,0.9003344181803948
103525,0.9061386556884862
103541,0.9128925940466104
103544,0.9100764386987136
103562,0.912844365251221
103570,0.9053545908481881
103572,0.883307050613169
103574,0.9277881860400176
103575,0.926748536939241
103591,0.9139082662381991
103594,0.9420239714061612
103609,0.9264174503112619
103613,0.9425040199168782
103614,0.9261983428992628
103615,0.9366874151745813
103624,0.9052756508827049
103625,0.9100369236284194
103628,0.9069979775734157
103629,0.9207831357201479
103647,0.9249968777505067
103648,0.9105897311868216
103651,0.9222324460443103
103658,0.9277808371800725
103668,0.9272960867278054
103669,0.9083304364542765
103676,0.9104298390842117
103682,0.9377682032144438
103683,0.9377832236749158
103689,0.9249363998920132
103725,0.9471816494419669
103733,0.9104675717451788
103744,0.948364745620827
103762,0.9057019732382179
103771,0.905848475042685
103773,0.9336629966035228
103783,0.8840002374270712
103784,0.9038511767707539
103808,0.9278367088539778
103812,0.9252072922364891
103813,0.9307366422987708
103814,0.9350400383505282
103818,0.9075387091126266
103824,0.9213817849328656
103828,0.9283910577909827
103830,0.9288921280044647
103840,0.9155359494744351
103842,0.8951015836258868
103847,0.9076436884446156
103848,0.8926734173230728
103851,0.920851717601989
103854,0.9099380165071836
103857,0.8791484083291403
103861,0.9391160329143565
103862,0.9043258663723631
103865,0.9245381059497133
103870,0.9377991945796853
103876,0.9133832898344355
103891,0.9167521763544442
103908,0.9331656161404158
103914,0.926805143999941
103918,0.9128243006157736
103940,0.9082406362927973
103963,0.920988062991545
103966,0.9126750439192807
103971,0.8949313884572605
103980,0.9228421735625345
103984,0.9190544985221686
103985,0.9211328972524432
103998,0.8898297327109926
104019,0.9240359996426113
104026,0.9273502606210264
104035,0.9070211744091083
104044,0.9274203865248671
104045,0.901479118701565
104047,0.9143565800482543
104051,0.9289479552310412
104058,0.9271520817752563
104063,0.9249543265892427
104066,0.9274063334471869
104087,0.9469522568374971
104089,0.9100120041644738
104095,0.9270775423391237
104098,0.9100063674609982
104104,0.939354757395262
104110,0.9228020620388793
104120,0.9301858165760821
104122,0.9363057083980924
104131,0.9072341141952204
104132,0.9044003231808311
104135,0.9405029151937181
104136,0.913153507374127
104149,0.9272660470275359
104150,0.9247835912424867
104156,0.9181397181709421
104165,0.9129845650824985
104175,0.9213248264161211
104179,0.9040545953761983
104184,0.9241172269569229
104206,0.9221003298516743
104216,0.9254365125021365
104230,0.8743895131430246
104257,0.9440733142167115
104272,0.9299234486096102
104273,0.9095560043009078
104278,0.9398234726609294
104294,0.9214913466586072
104295,0.9345477204704496
104297,0.9396584142681984
104298,0.9196764843206742
104308,0.9267160422399732
104318,0.906819466066659
104319,0.9286001249897684
104320,0.91016212599543
104327,0.9093905195114559
104334,0.9120077884064924
104344,0.8941949025306954
104350,0.9277974397912938
104351,0.9258206593505816
104354,0.918300626069167
104369,0.8910470754506573
104376,0.883750011666037
104381,0.9341640374734689
104384,0.8940883688001877
104391,0.928884107878241
104394,0.9101797909004667
104398,0.8923912836045376
104402,0.919018936737235
104408,0.9320484384654639
104409,0.9290120449698533
104410,0.9121327523651225
104412,0.9252974213234726
104417,0.9064111812978022
104424,0.9203395750623259
104426,0.9251601771870819
104435,0.9257980920309911
104445,0.9119654938599837
104458,0.939469116153569
104460,0.9128821147031325
104466,0.9121249756366832
104472,0.8924753761441485
104473,0.9132971941142398
104479,0.9270912654783218
104480,0.9360064637904278
104482,0.9121418288623582
104499,0.9414162984607387
104501,0.9283915751393714
104502,0.9267719916675919
104506,0.9222372512592659
104510,0.9342799731077939
104512,0.9262076093766435
104520,0.9117386598882339
104528,0.9044773499635956
104529,0.9143538056240217
104541,0.9061329139419831
104578,0.9290559866268829
104584,0.9221117345887394
104588,0.9146819766510675
104602,0.9227509877442885
104610,0.9300204348419441
104611,0.9144153868868595
104618,0.9114804375933019
104620,0.9083073435125124
104622,0.9470373385620547
104624,0.9273407099356754
104625,0.9300204403801224
104634,0.9153216017590153
104639,0.9192120324930751
104646,0.9401223106616434
104647,0.9278518397525384
104652,0.947437283879204
104670,0.928411229062785
104677,0.9283506344417681
104685,0.9194612153044774
104691,0.9126577971415739
104696,0.9135121147295429
104699,0.9306948183715851
104712,0.8967909040144898
104714,0.9226655961906183
104717,0.9261672802779336
104718,0.9343619848431259
104740,0.9272969232602949
104741,0.9027881197797888
104743,0.9288277373093011
104744,0.9043693224968486
104747,0.9244686456725172
104767,0.9046396945046052
104772,0.8726142964435537
104776,0.891692133270038
104779,0.9289828783318121
104814,0.9149335303898913
104815,0.9098889708764033
104830,0.9155910023491771
104831,0.9127318299817077
104833,0.9014870938214521
104839,0.9241128306321931
104840,0.9119724968327468
104860,0.9224093455785486
104861,0.9373321739310824
104866,0.9085295874094578
104870,0.9256692116633117
104877,0.9152880233196551
104878,0.9306832951314784
104879,0.9366568071368155
104880,0.9224331703618791
104899,0.9126659172235698
104906,0.9270700071965967
104907,0.9153895722177681
104913,0.9222205631861318
104916,0.89607293329165
104921,0.8941505744514958
104930,0.9241675743868899
104931,0.9152991606966933
104936,0.9215443407443197
104937,0.9101713395111302
104942,0.9228383037825758
104943,0.9358317720937923
104969,0.9110401653756925
104972,0.9037350500459599
104988,0.90456738129845
105013,0.9113056787145527
105015,0.912266282438451
105019,0.9289107011442084
105027,0.9179923962244235
105030,0.910140006724578
105035,0.9054271998387583
105041,0.9245492400798484
105051,0.8930965550781115
105056,0.9306289333941535
105067,0.9015705979485958
105071,0.9038441942457579
105072,0.922876164099855
105074,0.8973285350726689
105091,0.9093459315048297
105101,0.92470785931076
105103,0.9346106385732739
105134,0.9225907072160437
105139,0.9187713166933206
105142,0.8962485950789376
105146,0.9101518530266246
105163,0.9048054501489857
105168,0.9071729356197482
105172,0.9348898742031166
105176,0.923000979075068
105195,0.9200888105651972
105196,0.8925179415527696
105197,0.9398398473702185
105203,0.9209169354478322
105223,0.9203702368305929
105227,0.9226004421087961
105228,0.9372539480520161
105230,0.911748141428523
105231,0.8819274069500381
105239,0.9104792563343875
105242,0.9075255994905775
105244,0.922294369669857
105245,0.8963520434446434
105248,0.9346602303989434
105249,0.9203855455356676
105266,0.9038427107301091
105271,0.9044401846398831
105276,0.8999692162204743
105282,0.891968229417812
105292,0.9248800963287546
105297,0.9418682358196822
105332,0.9198156004135353
105333,0.9271498070501543
105343,0.9288913274250563
105344,0.9427068836084677
105345,0.9099793161174498
105357,0.9094367712643339
105359,0.9167307485515842
105366,0.9068903732835893
105367,0.911583213204235
105370,0.939199929329757
105377,0.9244348398869663
105390,0.9352591905948832
105399,0.9227303748338934
105403,0.9288612783462109
105404,0.9266289950126775
105414,0.915284096350317
105417,0.9044531263639709
105425,0.9099785730060167
105452,0.9480316112733144
105454,0.9028310722092885
105456,0.9202489781787295
105470,0.904643585519533
105471,0.9288513871825195
105483,0.9045329516563884
105493,0.9097105032229345
105508,0.8924956289024816
105514,0.9174145548545518
105515,0.9272026240221426
105528,0.9050618535249215
105529,0.9288837524356084
105531,0.9284325961996431
105532,0.920823348836908
105558,0.9221014559769938
105574,0.9143458334375386
105578,0.940920659984735
105584,0.9022315779704665
105595,0.8823805105250636
105617,0.9067020157389052
105618,0.926782565031709
105621,0.9148511104109416
105625,0.9374005486583059
105629,0.9239704926415868
105630,0.9474263442672055
105634,0.9357371130267307
105635,0.9129265570430882
105641,0.9099062590183427
105647,0.9222689246570359
105648,0.9272966750115145
105655,0.9303145063267191
105657,0.9123034114463817
105672,0.905311590009329
105678,0.9216259909351616
105682,0.9363169627099848
105691,0.9240062900495378
105692,0.925324954175311
105706,0.9068401358725294
105712,0.8924239756119101
105720,0.9202306226194826
105734,0.93992629188801
105735,0.9160618136664445
105736,0.9277816401571566
105737,0.9237513664071106
105738,0.8949997330300298
105740,0.901493797235734
105744,0.9415076557726817
105747,0.905038338243099
105749,0.9125871740845631
105754,0.9098340264021725
105758,0.9346941883742816
105760,0.9045419224861972
105767,0.9289492645398827
105784,0.915895909235427
105791,0.9060857848757353
105802,0.9154624650320548
105807,0.8940846053871014
105809,0.9372795944615182
105816,0.9047545174074788
105817,0.9468198542568135
105824,0.9099398160850853
105832,0.895515726503789
105856,0.923117860937557
105865,0.9288947834511059
105899,0.9278492489579138
105906,0.9409013884187736
105916,0.9121146499966988
105923,0.9126494892606851
105937,0.9342574868389789
105965,0.9289052908746019
105966,0.9190973703813479
105968,0.9241222796222672
105973,0.9267173497274684
105976,0.9120758928254069
105978,0.9374232352342862
105979,0.9270999462420434
105991,0.9345332432451616
105998,0.940179260256692
105999,0.9271609475826543
106000,0.933930602935584
106001,0.9043235699296464
106010,0.9211177222460858
106011,0.9096088208676751
106013,0.9126245438369388
106015,0.9185371057628982
106026,0.9379374112758432
106032,0.9413234596906499
106035,0.9271918069088997
106040,0.9188941783701104
106041,0.9022569185417462
106044,0.9291575756504169
106053,0.9221931507619946
106054,0.9237172602473124
106065,0.9106699388786806
106081,0.9189142207552392
106083,0.9262371792108886
106087,0.9126578628023145
106090,0.9139537747453257
106101,0.9405289916480581
106102,0.9047208311508882
106109,0.934321724766956
106116,0.9227473632341636
106150,0.9257025921469996
106155,0.8756254808237613
106166,0.9053712736291861
106176,0.9148425164787999
106189,0.9277546395343553
106199,0.8862288322651066
106205,0.9295536647012254
106206,0.9319969514087914
106211,0.9043398890133834
106214,0.9297457752782935
106216,0.9259087792509391
106217,0.9128706913497714
106225,0.9156153082618774
106249,0.9272047213825446
106256,0.9307089248354208
106258,0.9246861023122641
106261,0.9093035393267379
106262,0.909419972125234
106264,0.9272107087335304
106271,0.9044346135820708
106276,0.9101189339779077
106277,0.9211157620837961
106286,0.9121205289737354
106293,0.9266928943006859
106295,0.9203827732782449
106296,0.9050661600622939
106297,0.8833410005693894
106298,0.922435927773827
106311,0.927669393432005
106314,0.9020878957237755
106320,0.9100355877897413
106334,0.9268077281778395
106346,0.9289786110829437
106347,0.9203811866359258
106349,0.922785094909963
106354,0.9178496598258565
106360,0.9408880493947667
106373,0.9204759757926531
106377,0.941340421962412
106386,0.9039809433785221
106387,0.8975940848545436
106391,0.932685869886088
106401,0.9142995113747084
106411,0.9202758837346288
106413,0.9100552421043612
106426,0.9309066195012793
106427,0.9289366257182295
106428,0.8924329567375339
106434,0.9209356098772439
106438,0.9225926036095622
106440,0.9119650121752761
106441,0.9188443453680384
106452,0.8916785165783179
106453,0.9361747316658748
106454,0.9326653824215512
106457,0.9189070674089072
106484,0.9270255129396682
106488,0.8890334753184613
106491,0.9307749978503943
106514,0.9297485201652981
106527,0.9111408071351385
106528,0.9256816997452983
106529,0.948411541620572
106534,0.9051803907932164
106550,0.9126154298064443
106577,0.9190211199649179
106585,0.9061831522315384
106590,0.9307760399905672
106607,0.9301068394561345
106610,0.9120805543875103
106611,0.9369171325830913
106612,0.901725036011608
106624,0.9284425532102978
106631,0.9126635150942728
106647,0.8841875817909061
106660,0.901566222157815
106674,0.9250137984046307
106687,0.9404477920149318
106712,0.926979557867621
106713,0.925503584467237
106717,0.9341877107835095
106720,0.9030164183276518
106721,0.9140455529168863
106724,0.9128955177155812
106735,0.9267814688290487
106739,0.9373699323557361
106740,0.9288901141769503
106754,0.9354732275554261
106760,0.8969872939361819
106761,0.9122973070616228
106784,0.8971211302242227
106787,0.9159500049172045
106797,0.9373575274115284
106798,0.9226154238453571
106802,0.9064600907921413
106803,0.9075493171644755
106804,0.9084003225271209
106805,0.9126300455829892
106810,0.9103189513162642
106812,0.9039429590928539
106813,0.9415944400661204
106817,0.9410461633917901
106822,0.9207215968633145
106823,0.9273510389015991
106827,0.9410886907426744
106841,0.9253333957733676
106851,0.9279743352643971
106852,0.9237648550038722
106853,0.9069919390397749
106854,0.9052331883299851
106861,0.8971190670545399
106873,0.8923280718397748
106877,0.9186511668861866
106878,0.9268369708327143
106881,0.9022841182112618
106900,0.9294074080792193
106906,0.9221202276660934
106907,0.9284671402642624
106914,0.9272344556704152
106916,0.9242728079743976
106924,0.9406897673136322
106931,0.9126742505156425
106936,0.9038194300589297
106937,0.9430419882171364
106938,0.9126707804646869
106939,0.9081694480736314
106943,0.9394982365687112
106944,0.9405304651570335
106967,0.9122443418130112
106980,0.912884433545561
106986,0.9423393809194136
106987,0.9320097052043164
106990,0.9472519752613736
107013,0.939639491044816
107023,0.9037233156036503
107033,0.9316238203589915
107037,0.910428124705817
107048,0.9202594833191133
107071,0.9080559849305219
107081,0.939966835983821
107113,0.9046362451580001
107130,0.9377247316994699
107131,0.9120302964373631
107145,0.9287832526914257
107156,0.9128372097652667
107219,0.9241652829761176
107222,0.9057592876239395
107223,0.8831200556160901
107232,0.9075151428974049
107245,0.9099416565897888
107246,0.9400654282063554
107247,0.9289649924722674
107256,0.9103193774950332
107259,0.9207265597384063
107260,0.9523988640612476
107279,0.9178464753834948
107280,0.9285399665836246
107281,0.91652638657989
107285,0.9101756449898764
107329,0.914019841963145
107337,0.9480371673374228
107349,0.9063066360200385
107350,0.9161454011470999
107351,0.9270640189544577
107359,0.8955392026630198
107391,0.9127627963552651
107394,0.9037240499008512
107395,0.9466161610548816
107406,0.901211394755748
107416,0.9201840702458415
107417,0.9252318511506776
107418,0.9271547066755035
107419,0.9270431634576396
107444,0.9120563658015082
107445,0.9121585486331109
107446,0.9229306188408201
107460,0.9270935970429036
107470,0.9121304874927879
107475,0.928939082774439
107520,0.9149846657387346
107526,0.9272076979506538
107527,0.9291693226615503
107530,0.9273736334646181
107532,0.8886934026378749
107534,0.920821845582907
107535,0.9265116202609688
107554,0.9122333546156316
107556,0.9179486195665331
107559,0.9338632004802636
107561,0.9210939842696204
107564,0.9352837933419864
107566,0.9135235966251847
107571,0.9291796177442866
107590,0.937385347955778
107602,0.9126559812014226
107625,0.9093525432971863
107626,0.9056953046388928
107635,0.9192112763845874
107636,0.9214377344591331
107645,0.909946241077806
107652,0.9122795307332712
107655,0.9410642928135647
107668,0.9401631073153959
107670,0.9377328171206641
107677,0.9362241241390987
107680,0.9101721545565099
107683,0.9141805868182693
107684,0.9270096792790197
107691,0.9344386060901735
107692,0.9100334368476233
107703,0.9100130555187851
107709,0.947144392667598
107710,0.9477910982374297
107721,0.924084021793648
107725,0.8924121047726207
107727,0.892333341255803
107739,0.9128339035500181
107740,0.9161075469333658
107741,0.9191741491265006
107747,0.929574791106225
107765,0.9127269909943534
107768,0.9408779761277251
107775,0.9168390718432903
107782,0.914285406854537
107790,0.9270643609027874
107801,0.9129716658576007
107807,0.9427369794705468
107811,0.8915812195135241
107817,0.8924367802044834
107826,0.9153126211639581
107838,0.9368954436477059
107839,0.9307571830130512
107843,0.9300095587659771
107847,0.9278063162892765
107849,0.906839739366205
107850,0.9037756762726346
107867,0.9272483928365962
107871,0.9067108840922253
107908,0.9228642869711804
107913,0.8916048956278069
107927,0.9100815074413736
107931,0.9416012352725592
107955,0.9239701537787165
107962,0.9127633228945838
107977,0.925628582102729
107978,0.9164842368309482
107993,0.9227264247429536
108010,0.9233321870717688
108016,0.9123695230858512
108018,0.908317989220411
108027,0.8916161590370422
108045,0.9126962405351148
108069,0.9091853289333387
108082,0.9158811462912952
108089,0.9128286603330721
108092,0.9126135891399932
108106,0.92790447393928
108112,0.9128518065681114
108120,0.9117373229362853
108122,0.8865559965823395
108135,0.8915360712631718
108170,0.9374780110559952
108171,0.9272753708074754
108177,0.9268784006490173
108180,0.9038190254991569
108183,0.9110796646831306
108184,0.9352471189989684
108185,0.9246953586969419
108192,0.9225168089907457
108195,0.8963519050837769
108196,0.9048812449323075
108218,0.927440444858578
108219,0.9127853325551119
108243,0.9228881570047628
108249,0.9202321102587401
108251,0.9492671617277674
108274,0.9117725724797628
108280,0.9122076009753918
108289,0.9174033454649981
108292,0.927715236412318
108295,0.9040708552150193
108327,0.9409143290047806
108332,0.9102941621678841
108346,0.9415397342544334
108349,0.8992014904168978
108353,0.937467441121483
108362,0.9295921026514391
